usage,tookPart
85,FALSE
115,FALSE
2451,FALSE
16,FALSE
1173,FALSE
190,FALSE
10,TRUE
368,TRUE
433,FALSE
192,FALSE
47,TRUE
1084,FALSE
779,FALSE
81,TRUE
365,FALSE
67,TRUE
150,TRUE
78,FALSE
1160,FALSE
2030,TRUE
12,TRUE
330,TRUE
245,TRUE
172,FALSE
425,FALSE
482,TRUE
468,FALSE
182,FALSE
240,TRUE
83,TRUE
160,TRUE
124,TRUE
252,TRUE
43,TRUE
61,TRUE
11,FALSE
136,TRUE
0,TRUE
346,TRUE
155,TRUE
268,FALSE
410,FALSE
182,TRUE
328,TRUE
168,TRUE
276,TRUE
824,TRUE
111,FALSE
243,TRUE
52,FALSE
364,FALSE
10,FALSE
357,FALSE
127,FALSE
122,TRUE
39,TRUE
530,TRUE
148,FALSE
95,TRUE
58,TRUE
186,TRUE
62,TRUE
16,FALSE
24,TRUE
81,TRUE
561,FALSE
236,FALSE
245,TRUE
146,TRUE
195,TRUE
34,TRUE
343,FALSE
294,TRUE
371,FALSE
607,FALSE
102,FALSE
98,FALSE
99,FALSE
8,TRUE
446,FALSE
156,TRUE
83,FALSE
366,FALSE
31,FALSE
155,FALSE
224,TRUE
195,TRUE
167,FALSE
102,TRUE
103,TRUE
163,FALSE
78,TRUE
455,TRUE
10,FALSE
287,FALSE
211,TRUE
105,TRUE
183,FALSE
390,TRUE
766,FALSE
1021,TRUE
325,TRUE
107,TRUE
0,TRUE
99,TRUE
122,TRUE
431,FALSE
212,FALSE
156,TRUE
1029,TRUE
134,TRUE
351,FALSE
630,TRUE
266,TRUE
281,TRUE
159,TRUE
632,FALSE
119,TRUE
566,FALSE
3663,FALSE
36,FALSE
1273,FALSE
105,TRUE
132,FALSE
330,TRUE
354,TRUE
364,FALSE
591,TRUE
359,TRUE
305,FALSE
34,TRUE
1685,FALSE
707,TRUE
227,TRUE
35,TRUE
33,FALSE
227,FALSE
465,TRUE
314,FALSE
102,TRUE
201,TRUE
568,FALSE
421,FALSE
25,TRUE
384,FALSE
41,TRUE
242,FALSE
112,TRUE
671,TRUE
407,FALSE
140,TRUE
295,TRUE
10,FALSE
281,FALSE
1376,TRUE
428,TRUE
120,FALSE
337,FALSE
327,FALSE
68,TRUE
921,TRUE
607,FALSE
326,TRUE
428,TRUE
183,FALSE
0,TRUE
274,FALSE
102,FALSE
61,TRUE
137,TRUE
73,TRUE
345,FALSE
300,TRUE
61,FALSE
151,TRUE
171,TRUE
141,TRUE
69,TRUE
663,FALSE
129,TRUE
108,FALSE
205,TRUE
496,TRUE
710,TRUE
751,TRUE
39,TRUE
1399,FALSE
786,FALSE
137,TRUE
59,TRUE
8,TRUE
51,TRUE
718,FALSE
421,TRUE
812,FALSE
199,TRUE
59,TRUE
52,TRUE
1225,TRUE
0,TRUE
128,TRUE
411,FALSE
123,TRUE
488,TRUE
89,TRUE
249,TRUE
821,TRUE
247,TRUE
86,TRUE
314,TRUE
147,TRUE
44,TRUE
306,FALSE
2,TRUE
544,TRUE
1024,FALSE
189,FALSE
377,FALSE
745,FALSE
144,TRUE
62,TRUE
502,TRUE
676,FALSE
87,TRUE
298,TRUE
512,FALSE
8,FALSE
456,TRUE
246,TRUE
21,TRUE
24,TRUE
68,TRUE
111,FALSE
48,FALSE
77,TRUE
32,TRUE
242,FALSE
194,TRUE
118,TRUE
205,TRUE
771,FALSE
65,TRUE
298,FALSE
385,TRUE
725,TRUE
47,TRUE
1477,TRUE
374,TRUE
287,FALSE
69,TRUE
9,TRUE
145,TRUE
995,FALSE
703,FALSE
64,FALSE
70,TRUE
126,TRUE
424,FALSE
1000,TRUE
426,FALSE
219,FALSE
545,TRUE
206,TRUE
1040,FALSE
759,FALSE
56,TRUE
243,TRUE
377,FALSE
277,TRUE
267,FALSE
198,TRUE
290,TRUE
1237,TRUE
55,FALSE
492,FALSE
53,TRUE
218,TRUE
1159,FALSE
275,TRUE
393,FALSE
166,TRUE
10,TRUE
182,FALSE
550,FALSE
133,TRUE
213,TRUE
1488,FALSE
89,TRUE
0,FALSE
254,TRUE
21,TRUE
152,TRUE
426,FALSE
235,FALSE
413,TRUE
407,FALSE
129,TRUE
181,TRUE
98,FALSE
134,TRUE
518,FALSE
217,TRUE
153,TRUE
180,TRUE
56,TRUE
423,TRUE
104,TRUE
95,TRUE
616,FALSE
2046,TRUE
181,FALSE
68,TRUE
33,TRUE
145,TRUE
15,FALSE
230,TRUE
108,FALSE
111,TRUE
1413,FALSE
666,TRUE
165,TRUE
0,FALSE
294,TRUE
2,TRUE
152,FALSE
374,FALSE
547,TRUE
63,TRUE
71,FALSE
66,FALSE
158,FALSE
675,FALSE
100,FALSE
260,FALSE
141,TRUE
458,TRUE
300,FALSE
261,TRUE
79,TRUE
54,TRUE
275,TRUE
134,TRUE
300,FALSE
213,FALSE
375,TRUE
125,FALSE
347,FALSE
242,TRUE
72,TRUE
18,TRUE
0,TRUE
98,TRUE
411,TRUE
84,TRUE
221,TRUE
240,TRUE
449,FALSE
212,FALSE
220,TRUE
53,TRUE
379,FALSE
478,TRUE
201,FALSE
229,TRUE
664,FALSE
102,TRUE
45,TRUE
65,TRUE
1163,FALSE
118,TRUE
258,TRUE
420,FALSE
114,TRUE
639,TRUE
317,TRUE
3625,TRUE
10,TRUE
390,TRUE
174,TRUE
357,TRUE
212,FALSE
619,FALSE
514,TRUE
535,FALSE
38,TRUE
486,TRUE
88,TRUE
492,FALSE
158,TRUE
545,TRUE
147,FALSE
503,FALSE
8,TRUE
307,TRUE
34,FALSE
146,FALSE
617,TRUE
319,TRUE
236,TRUE
389,TRUE
79,TRUE
203,TRUE
38,TRUE
215,TRUE
184,FALSE
111,TRUE
252,FALSE
795,FALSE
709,TRUE
477,TRUE
471,TRUE
65,TRUE
103,FALSE
199,TRUE
127,TRUE
237,TRUE
77,TRUE
381,FALSE
403,FALSE
182,TRUE
1519,FALSE
694,TRUE
57,TRUE
141,FALSE
309,FALSE
313,TRUE
417,TRUE
0,TRUE
345,TRUE
321,TRUE
382,FALSE
165,FALSE
184,TRUE
396,FALSE
216,FALSE
73,TRUE
26,TRUE
17,TRUE
329,FALSE
885,FALSE
1422,FALSE
124,TRUE
307,TRUE
348,TRUE
69,TRUE
373,TRUE
0,TRUE
3000,FALSE
13,TRUE
726,FALSE
227,TRUE
91,TRUE
426,FALSE
33,TRUE
358,TRUE
437,TRUE
516,FALSE
96,FALSE
893,TRUE
889,TRUE
340,FALSE
97,TRUE
2279,FALSE
181,TRUE
12,TRUE
521,FALSE
380,TRUE
205,TRUE
2465,TRUE
192,TRUE
822,FALSE
153,TRUE
245,TRUE
280,TRUE
132,TRUE
123,TRUE
256,FALSE
239,FALSE
54,TRUE
70,FALSE
254,FALSE
293,TRUE
329,TRUE
378,FALSE
2449,FALSE
61,TRUE
234,TRUE
396,TRUE
641,FALSE
4519,FALSE
683,FALSE
38,TRUE
1058,FALSE
18,TRUE
226,FALSE
934,TRUE
72,TRUE
182,FALSE
349,FALSE
334,TRUE
1,TRUE
224,TRUE
981,FALSE
1705,FALSE
117,TRUE
0,TRUE
0,TRUE
501,FALSE
896,TRUE
133,TRUE
218,FALSE
50,TRUE
318,TRUE
268,TRUE
265,FALSE
1762,FALSE
56,FALSE
397,TRUE
15,FALSE
163,TRUE
795,TRUE
397,TRUE
34,TRUE
164,FALSE
214,FALSE
455,FALSE
844,TRUE
287,TRUE
172,TRUE
243,TRUE
10,TRUE
42,TRUE
64,FALSE
135,TRUE
206,TRUE
286,FALSE
154,TRUE
9,TRUE
219,FALSE
1096,FALSE
1040,TRUE
347,TRUE
124,TRUE
206,TRUE
273,FALSE
159,TRUE
78,FALSE
432,FALSE
133,TRUE
90,TRUE
0,TRUE
2531,FALSE
278,FALSE
68,TRUE
138,TRUE
308,TRUE
438,FALSE
8,TRUE
73,TRUE
200,TRUE
936,FALSE
207,TRUE
12,TRUE
508,TRUE
184,TRUE
0,FALSE
198,TRUE
448,TRUE
16,TRUE
543,TRUE
1,TRUE
104,TRUE
886,FALSE
95,TRUE
126,FALSE
266,FALSE
1852,FALSE
27,FALSE
62,TRUE
159,TRUE
353,FALSE
51,FALSE
417,TRUE
49,TRUE
32,TRUE
281,TRUE
165,TRUE
1290,TRUE
911,FALSE
213,TRUE
609,TRUE
108,TRUE
139,TRUE
437,FALSE
1110,FALSE
138,TRUE
101,TRUE
394,FALSE
216,FALSE
178,TRUE
417,TRUE
23,FALSE
93,FALSE
199,TRUE
157,TRUE
221,TRUE
27,TRUE
85,TRUE
191,TRUE
103,FALSE
80,TRUE
34,FALSE
1385,FALSE
13,TRUE
22,FALSE
628,FALSE
84,FALSE
48,TRUE
234,FALSE
574,TRUE
170,FALSE
25,TRUE
836,FALSE
384,TRUE
169,FALSE
105,TRUE
31,TRUE
139,TRUE
0,TRUE
1046,TRUE
307,FALSE
451,FALSE
212,FALSE
101,TRUE
101,TRUE
32,TRUE
234,TRUE
168,TRUE
57,TRUE
2259,TRUE
130,TRUE
248,TRUE
172,FALSE
84,TRUE
171,TRUE
85,TRUE
70,TRUE
155,TRUE
157,TRUE
518,TRUE
91,FALSE
48,TRUE
2,TRUE
179,TRUE
140,TRUE
1957,TRUE
152,FALSE
272,TRUE
149,TRUE
71,TRUE
367,FALSE
227,TRUE
192,TRUE
318,TRUE
37,TRUE
345,FALSE
429,TRUE
711,TRUE
526,FALSE
147,TRUE
559,TRUE
557,FALSE
57,FALSE
219,TRUE
161,TRUE
53,TRUE
777,TRUE
97,TRUE
565,TRUE
96,FALSE
151,FALSE
143,TRUE
804,TRUE
258,TRUE
215,FALSE
251,TRUE
1022,FALSE
125,TRUE
310,TRUE
0,TRUE
64,TRUE
610,FALSE
30,TRUE
74,TRUE
428,FALSE
109,TRUE
171,FALSE
141,FALSE
38,TRUE
329,FALSE
201,TRUE
109,TRUE
42,TRUE
271,FALSE
438,FALSE
263,TRUE
91,TRUE
34,TRUE
1123,FALSE
173,FALSE
306,TRUE
67,TRUE
683,FALSE
142,TRUE
164,FALSE
50,FALSE
2,TRUE
66,TRUE
533,TRUE
250,FALSE
140,FALSE
315,TRUE
476,FALSE
190,FALSE
360,FALSE
168,TRUE
0,TRUE
555,TRUE
1370,FALSE
646,FALSE
167,TRUE
930,FALSE
274,FALSE
184,TRUE
60,TRUE
238,FALSE
528,FALSE
143,TRUE
960,TRUE
366,TRUE
146,FALSE
372,TRUE
689,TRUE
0,TRUE
194,TRUE
155,FALSE
275,TRUE
240,TRUE
757,TRUE
224,FALSE
8,TRUE
53,TRUE
307,FALSE
14,TRUE
77,TRUE
463,TRUE
207,TRUE
92,FALSE
56,TRUE
1221,TRUE
285,FALSE
161,FALSE
246,TRUE
37,TRUE
248,FALSE
332,FALSE
779,FALSE
254,FALSE
3193,FALSE
50,TRUE
561,TRUE
324,TRUE
172,TRUE
159,TRUE
74,TRUE
600,TRUE
84,TRUE
109,TRUE
259,FALSE
244,TRUE
514,TRUE
297,TRUE
1864,TRUE
154,TRUE
29,TRUE
207,TRUE
790,FALSE
818,FALSE
341,FALSE
472,FALSE
145,FALSE
107,TRUE
105,FALSE
250,TRUE
328,FALSE
276,FALSE
416,FALSE
194,TRUE
210,TRUE
8,TRUE
185,FALSE
315,TRUE
133,TRUE
25,FALSE
537,FALSE
174,FALSE
1077,FALSE
273,TRUE
143,TRUE
2249,FALSE
619,FALSE
364,FALSE
778,TRUE
74,TRUE
375,FALSE
297,FALSE
320,FALSE
247,FALSE
86,FALSE
127,TRUE
64,FALSE
141,TRUE
232,TRUE
90,TRUE
206,TRUE
998,FALSE
317,TRUE
221,TRUE
295,FALSE
925,FALSE
153,TRUE
0,TRUE
217,FALSE
145,FALSE
119,FALSE
218,TRUE
586,FALSE
236,TRUE
145,TRUE
228,TRUE
75,FALSE
272,TRUE
96,TRUE
373,TRUE
19,FALSE
1758,TRUE
401,TRUE
729,TRUE
157,TRUE
93,FALSE
1370,TRUE
601,FALSE
197,TRUE
199,TRUE
207,TRUE
310,FALSE
170,FALSE
230,FALSE
865,FALSE
333,FALSE
1102,TRUE
168,TRUE
323,TRUE
686,FALSE
74,TRUE
254,FALSE
442,FALSE
91,FALSE
444,TRUE
0,TRUE
5,TRUE
292,TRUE
121,TRUE
505,TRUE
144,TRUE
112,FALSE
108,TRUE
659,FALSE
786,FALSE
21,TRUE
109,FALSE
118,TRUE
5,TRUE
283,TRUE
37,TRUE
1103,TRUE
255,TRUE
266,FALSE
134,TRUE
163,FALSE
390,FALSE
112,TRUE
31,TRUE
4,TRUE
185,TRUE
238,FALSE
143,TRUE
114,TRUE
373,FALSE
376,TRUE
286,TRUE
399,TRUE
0,TRUE
857,TRUE
590,FALSE
565,FALSE
226,FALSE
801,FALSE
1019,TRUE
157,TRUE
144,TRUE
500,TRUE
79,TRUE
170,TRUE
320,FALSE
97,TRUE
655,TRUE
131,TRUE
262,TRUE
65,TRUE
540,FALSE
576,FALSE
1055,FALSE
215,FALSE
317,FALSE
271,FALSE
266,TRUE
1061,FALSE
50,TRUE
192,TRUE
325,FALSE
1051,TRUE
347,FALSE
42,TRUE
929,FALSE
261,TRUE
2306,TRUE
131,FALSE
186,TRUE
403,TRUE
889,TRUE
1116,FALSE
115,FALSE
937,TRUE
180,TRUE
191,TRUE
141,TRUE
260,FALSE
661,TRUE
266,TRUE
10,TRUE
1429,TRUE
0,TRUE
23,TRUE
122,TRUE
447,FALSE
56,FALSE
450,TRUE
92,TRUE
144,TRUE
246,TRUE
48,FALSE
105,TRUE
14,TRUE
201,FALSE
343,FALSE
301,TRUE
426,TRUE
153,FALSE
126,TRUE
921,TRUE
350,FALSE
199,TRUE
0,TRUE
129,FALSE
144,TRUE
313,TRUE
264,TRUE
398,FALSE
119,FALSE
182,FALSE
80,TRUE
68,TRUE
166,FALSE
233,TRUE
159,TRUE
167,FALSE
258,FALSE
182,FALSE
241,TRUE
427,TRUE
120,TRUE
452,FALSE
143,FALSE
249,FALSE
203,TRUE
672,TRUE
511,TRUE
336,TRUE
75,TRUE
66,TRUE
102,FALSE
51,TRUE
82,TRUE
282,TRUE
63,FALSE
161,FALSE
213,TRUE
69,TRUE
432,FALSE
121,TRUE
399,TRUE
412,FALSE
521,FALSE
101,FALSE
0,TRUE
59,TRUE
330,TRUE
208,FALSE
52,TRUE
239,TRUE
184,TRUE
646,FALSE
185,FALSE
1247,FALSE
99,TRUE
9,TRUE
707,FALSE
262,FALSE
441,TRUE
345,TRUE
14,TRUE
306,TRUE
203,TRUE
894,TRUE
171,TRUE
225,FALSE
834,FALSE
603,FALSE
1201,FALSE
77,TRUE
305,FALSE
322,TRUE
374,FALSE
24,TRUE
1085,FALSE
181,TRUE
226,TRUE
192,TRUE
1130,TRUE
722,TRUE
8,TRUE
159,TRUE
146,TRUE
0,TRUE
31,TRUE
0,TRUE
287,FALSE
1553,FALSE
1818,FALSE
151,FALSE
263,TRUE
311,TRUE
397,FALSE
180,FALSE
68,TRUE
236,FALSE
95,TRUE
57,TRUE
243,TRUE
1,TRUE
94,TRUE
470,FALSE
270,TRUE
401,FALSE
924,FALSE
138,TRUE
0,TRUE
109,TRUE
101,FALSE
87,FALSE
1742,FALSE
224,TRUE
233,TRUE
393,FALSE
26,FALSE
97,TRUE
79,TRUE
163,TRUE
124,FALSE
564,TRUE
198,TRUE
79,TRUE
79,FALSE
70,TRUE
119,FALSE
1946,TRUE
133,FALSE
206,TRUE
125,TRUE
357,FALSE
320,FALSE
675,FALSE
182,TRUE
504,TRUE
907,FALSE
262,FALSE
662,TRUE
411,FALSE
649,TRUE
195,TRUE
161,FALSE
472,FALSE
63,TRUE
146,TRUE
1046,FALSE
260,TRUE
224,FALSE
2095,FALSE
648,TRUE
1935,FALSE
67,FALSE
386,TRUE
35,FALSE
2077,FALSE
251,FALSE
227,FALSE
35,TRUE
295,TRUE
298,FALSE
224,TRUE
146,TRUE
309,FALSE
608,FALSE
466,FALSE
120,FALSE
281,FALSE
482,TRUE
229,FALSE
1807,FALSE
241,TRUE
227,FALSE
1267,FALSE
512,FALSE
4168,FALSE
220,FALSE
1900,TRUE
501,FALSE
37,TRUE
1925,FALSE
150,TRUE
829,TRUE
379,TRUE
153,TRUE
767,TRUE
558,FALSE
154,TRUE
0,TRUE
238,TRUE
135,FALSE
335,TRUE
14,TRUE
508,TRUE
1868,FALSE
491,TRUE
58,TRUE
305,FALSE
66,TRUE
509,FALSE
75,TRUE
1,TRUE
1606,TRUE
125,TRUE
576,FALSE
84,TRUE
281,FALSE
145,FALSE
58,TRUE
845,FALSE
269,TRUE
398,FALSE
3470,FALSE
97,TRUE
890,TRUE
409,FALSE
50,TRUE
580,FALSE
1443,TRUE
111,TRUE
84,TRUE
49,TRUE
1627,FALSE
412,TRUE
105,FALSE
97,TRUE
180,FALSE
212,TRUE
2315,TRUE
2666,FALSE
0,TRUE
315,TRUE
270,FALSE
190,TRUE
196,TRUE
9,TRUE
248,TRUE
289,TRUE
2904,FALSE
97,TRUE
291,FALSE
292,TRUE
118,TRUE
1097,FALSE
346,FALSE
1460,TRUE
383,TRUE
318,FALSE
85,TRUE
103,TRUE
200,FALSE
2539,FALSE
0,TRUE
67,TRUE
115,FALSE
544,TRUE
117,TRUE
220,TRUE
438,FALSE
610,FALSE
138,TRUE
292,TRUE
377,FALSE
387,TRUE
147,TRUE
177,TRUE
323,FALSE
15,TRUE
357,TRUE
439,TRUE
579,TRUE
124,FALSE
90,FALSE
779,FALSE
2703,FALSE
164,TRUE
17,TRUE
367,TRUE
225,TRUE
72,TRUE
198,TRUE
626,FALSE
394,FALSE
228,TRUE
145,FALSE
315,FALSE
21,TRUE
69,FALSE
396,TRUE
51,TRUE
335,TRUE
118,TRUE
110,TRUE
167,FALSE
192,FALSE
154,TRUE
386,FALSE
1588,TRUE
630,FALSE
72,TRUE
185,TRUE
1366,FALSE
322,TRUE
240,TRUE
255,TRUE
173,TRUE
133,FALSE
918,TRUE
460,TRUE
284,TRUE
32,TRUE
24,TRUE
575,FALSE
1350,FALSE
78,TRUE
413,FALSE
32,TRUE
0,FALSE
305,TRUE
1050,TRUE
296,TRUE
91,FALSE
94,FALSE
126,FALSE
46,FALSE
112,TRUE
60,FALSE
276,TRUE
205,TRUE
1643,FALSE
248,FALSE
281,TRUE
648,FALSE
224,FALSE
255,FALSE
138,TRUE
124,TRUE
106,FALSE
143,FALSE
622,FALSE
601,TRUE
401,FALSE
318,TRUE
101,TRUE
260,FALSE
290,FALSE
2459,FALSE
103,TRUE
294,TRUE
735,TRUE
793,FALSE
522,FALSE
0,TRUE
128,TRUE
166,TRUE
118,TRUE
136,FALSE
58,FALSE
150,TRUE
603,TRUE
152,TRUE
106,TRUE
64,FALSE
86,TRUE
18,TRUE
578,FALSE
142,TRUE
49,TRUE
441,FALSE
130,TRUE
421,FALSE
793,FALSE
1395,FALSE
103,TRUE
130,FALSE
333,TRUE
70,TRUE
2413,TRUE
322,TRUE
204,FALSE
1259,FALSE
597,FALSE
595,TRUE
309,FALSE
228,FALSE
98,TRUE
177,TRUE
71,FALSE
106,TRUE
161,TRUE
131,TRUE
891,FALSE
263,FALSE
129,TRUE
106,FALSE
915,TRUE
113,TRUE
161,TRUE
52,TRUE
97,TRUE
2092,TRUE
517,FALSE
148,TRUE
215,FALSE
9,TRUE
491,TRUE
728,FALSE
150,TRUE
188,TRUE
205,FALSE
243,TRUE
224,TRUE
54,TRUE
235,TRUE
328,FALSE
52,TRUE
31,TRUE
196,FALSE
433,FALSE
1135,FALSE
77,TRUE
293,FALSE
147,TRUE
322,TRUE
146,TRUE
310,TRUE
565,FALSE
108,TRUE
352,TRUE
0,TRUE
95,TRUE
365,TRUE
142,FALSE
351,TRUE
283,TRUE
136,TRUE
257,FALSE
155,TRUE
262,TRUE
1069,FALSE
1736,FALSE
1,FALSE
769,FALSE
63,FALSE
279,TRUE
615,FALSE
170,FALSE
107,TRUE
105,TRUE
623,TRUE
0,TRUE
224,TRUE
77,TRUE
399,TRUE
1164,TRUE
109,TRUE
46,TRUE
193,TRUE
304,TRUE
400,TRUE
15,TRUE
0,TRUE
346,TRUE
387,FALSE
140,TRUE
521,TRUE
194,TRUE
544,FALSE
1430,TRUE
56,FALSE
60,TRUE
82,FALSE
2391,TRUE
403,FALSE
467,FALSE
400,FALSE
1608,FALSE
13,TRUE
583,FALSE
266,TRUE
260,FALSE
77,TRUE
17,TRUE
85,TRUE
541,FALSE
285,TRUE
158,TRUE
137,TRUE
1023,FALSE
1142,FALSE
475,TRUE
58,TRUE
188,TRUE
694,TRUE
24,TRUE
1723,FALSE
78,TRUE
106,TRUE
182,TRUE
504,FALSE
360,FALSE
743,TRUE
1483,FALSE
109,FALSE
139,TRUE
406,TRUE
137,TRUE
87,TRUE
146,TRUE
45,TRUE
210,TRUE
29,TRUE
375,TRUE
708,TRUE
1839,FALSE
135,TRUE
127,TRUE
1413,TRUE
22,TRUE
342,FALSE
968,FALSE
250,FALSE
53,FALSE
48,TRUE
0,TRUE
127,FALSE
45,FALSE
330,FALSE
382,TRUE
137,TRUE
57,TRUE
259,FALSE
1800,FALSE
270,FALSE
38,TRUE
265,FALSE
77,TRUE
698,TRUE
309,FALSE
162,TRUE
148,TRUE
92,FALSE
185,TRUE
206,TRUE
297,FALSE
149,TRUE
352,TRUE
59,FALSE
340,TRUE
174,TRUE
599,FALSE
139,TRUE
1944,TRUE
112,TRUE
108,TRUE
521,FALSE
21,FALSE
42,FALSE
31,TRUE
561,FALSE
122,TRUE
253,TRUE
99,FALSE
299,TRUE
189,FALSE
1502,TRUE
1104,TRUE
152,TRUE
938,TRUE
55,FALSE
115,TRUE
200,TRUE
194,FALSE
113,TRUE
385,TRUE
2753,FALSE
284,TRUE
222,TRUE
215,TRUE
46,TRUE
353,TRUE
175,FALSE
245,FALSE
15,TRUE
294,TRUE
121,TRUE
123,FALSE
389,FALSE
801,FALSE
64,FALSE
338,FALSE
121,TRUE
693,TRUE
51,TRUE
208,TRUE
217,FALSE
1015,TRUE
554,TRUE
1792,TRUE
315,FALSE
170,TRUE
295,TRUE
445,FALSE
1968,TRUE
195,FALSE
454,FALSE
365,TRUE
296,FALSE
94,TRUE
609,FALSE
821,FALSE
93,TRUE
254,FALSE
370,TRUE
160,TRUE
500,TRUE
99,FALSE
99,FALSE
127,FALSE
656,FALSE
44,TRUE
137,TRUE
149,FALSE
298,FALSE
1555,FALSE
1658,TRUE
295,TRUE
249,TRUE
935,FALSE
417,TRUE
607,FALSE
543,FALSE
345,TRUE
709,TRUE
163,TRUE
534,TRUE
725,TRUE
168,FALSE
224,TRUE
7,TRUE
1002,FALSE
124,TRUE
239,FALSE
895,FALSE
349,TRUE
238,TRUE
152,TRUE
1204,FALSE
0,TRUE
307,FALSE
126,TRUE
2,TRUE
3,TRUE
240,TRUE
85,TRUE
101,TRUE
481,FALSE
777,FALSE
20,TRUE
0,TRUE
256,TRUE
148,TRUE
323,FALSE
420,FALSE
167,TRUE
32,TRUE
317,FALSE
136,TRUE
115,TRUE
135,TRUE
320,TRUE
756,FALSE
302,TRUE
84,TRUE
202,TRUE
244,FALSE
1002,FALSE
151,TRUE
175,TRUE
337,FALSE
209,TRUE
230,TRUE
134,TRUE
49,FALSE
207,TRUE
13,TRUE
215,TRUE
144,TRUE
229,TRUE
0,TRUE
149,TRUE
152,FALSE
1869,FALSE
326,FALSE
753,TRUE
569,TRUE
1046,FALSE
1979,TRUE
148,FALSE
149,TRUE
385,FALSE
457,TRUE
312,TRUE
6,TRUE
2037,FALSE
261,TRUE
1393,TRUE
167,TRUE
0,TRUE
37,TRUE
51,TRUE
203,TRUE
303,FALSE
236,FALSE
276,FALSE
721,TRUE
346,FALSE
246,FALSE
3967,TRUE
1468,FALSE
279,FALSE
77,TRUE
66,TRUE
126,TRUE
78,FALSE
81,FALSE
180,TRUE
161,FALSE
278,TRUE
172,TRUE
558,TRUE
116,TRUE
51,TRUE
656,FALSE
7,FALSE
64,TRUE
10,TRUE
90,FALSE
445,FALSE
241,FALSE
1254,FALSE
904,FALSE
3103,FALSE
275,FALSE
335,TRUE
304,TRUE
257,FALSE
62,TRUE
115,FALSE
7,TRUE
5,TRUE
144,TRUE
453,FALSE
118,TRUE
135,FALSE
444,FALSE
53,TRUE
37,TRUE
540,FALSE
250,TRUE
890,FALSE
18,FALSE
174,TRUE
127,TRUE
7595,FALSE
189,FALSE
614,TRUE
244,TRUE
48,TRUE
80,TRUE
541,FALSE
61,TRUE
141,FALSE
251,FALSE
448,FALSE
125,FALSE
398,FALSE
1271,FALSE
60,TRUE
0,FALSE
245,TRUE
53,TRUE
1169,FALSE
1682,FALSE
160,TRUE
200,FALSE
984,TRUE
503,FALSE
204,TRUE
166,TRUE
0,TRUE
904,TRUE
53,FALSE
690,TRUE
345,TRUE
299,FALSE
514,FALSE
1804,FALSE
813,FALSE
213,TRUE
140,TRUE
305,TRUE
866,FALSE
392,TRUE
209,TRUE
118,TRUE
95,TRUE
889,TRUE
225,FALSE
220,FALSE
111,TRUE
580,FALSE
196,FALSE
71,TRUE
113,TRUE
521,FALSE
297,TRUE
160,TRUE
1749,TRUE
73,TRUE
39,TRUE
123,TRUE
177,TRUE
166,TRUE
226,TRUE
899,TRUE
307,FALSE
256,TRUE
117,TRUE
827,FALSE
1016,FALSE
138,TRUE
781,TRUE
404,FALSE
177,FALSE
382,TRUE
229,TRUE
139,FALSE
87,FALSE
151,FALSE
259,TRUE
629,TRUE
288,TRUE
1085,FALSE
117,TRUE
64,FALSE
579,FALSE
498,FALSE
438,TRUE
11,TRUE
402,TRUE
394,FALSE
176,TRUE
406,TRUE
1646,FALSE
0,TRUE
2424,TRUE
56,TRUE
135,FALSE
632,FALSE
1465,FALSE
177,TRUE
219,FALSE
815,FALSE
63,FALSE
97,TRUE
379,FALSE
172,TRUE
488,TRUE
345,FALSE
89,TRUE
31,FALSE
453,FALSE
234,TRUE
406,TRUE
72,TRUE
53,TRUE
287,FALSE
125,TRUE
1236,FALSE
0,TRUE
0,TRUE
214,TRUE
297,TRUE
112,TRUE
1454,FALSE
417,TRUE
183,TRUE
367,TRUE
370,TRUE
735,FALSE
847,TRUE
203,TRUE
2467,FALSE
670,FALSE
21,TRUE
111,TRUE
139,FALSE
549,TRUE
86,TRUE
112,FALSE
469,FALSE
97,TRUE
145,FALSE
2124,FALSE
356,TRUE
120,TRUE
8,TRUE
233,FALSE
1050,TRUE
301,TRUE
160,TRUE
227,TRUE
435,TRUE
293,TRUE
688,TRUE
7,TRUE
1023,FALSE
236,FALSE
265,FALSE
177,FALSE
1348,FALSE
274,FALSE
149,TRUE
103,TRUE
470,TRUE
687,FALSE
561,FALSE
2229,FALSE
123,TRUE
884,TRUE
119,TRUE
156,FALSE
365,FALSE
354,FALSE
68,TRUE
1861,FALSE
4,TRUE
264,FALSE
506,TRUE
18,TRUE
120,TRUE
0,TRUE
627,TRUE
1208,FALSE
299,TRUE
109,TRUE
389,TRUE
51,FALSE
435,FALSE
382,FALSE
517,TRUE
180,TRUE
120,FALSE
131,FALSE
7,TRUE
750,FALSE
55,TRUE
0,TRUE
246,FALSE
749,TRUE
313,FALSE
191,FALSE
164,FALSE
162,TRUE
741,TRUE
195,TRUE
144,FALSE
306,TRUE
1413,FALSE
159,TRUE
1009,FALSE
21,FALSE
189,FALSE
147,TRUE
172,TRUE
221,TRUE
111,TRUE
940,TRUE
102,TRUE
153,FALSE
290,TRUE
650,FALSE
3656,FALSE
202,TRUE
402,TRUE
17,FALSE
260,FALSE
499,TRUE
175,TRUE
56,FALSE
55,FALSE
1528,FALSE
476,TRUE
183,FALSE
944,FALSE
146,TRUE
308,FALSE
49,TRUE
207,FALSE
1036,FALSE
661,TRUE
9,TRUE
137,TRUE
137,TRUE
158,TRUE
